"id","EnterpriseID","LAST","FIRST","MIDDLE","SUFFIX","DOB","GENDER","SSN","ADDRESS1","ADDRESS2","ZIP","MOTHERS_MAIDEN_NAME","MRN","CITY","STATE","PHONE","EMAIL","ALIAS","MIDINIT","M","D","Y","Weight"
"737","4568","15607352","JOHNSON","STEPHEN","P","","2/24/1921","M","823-97-5751","3028 YATES AVE","6E","10469","",NA,"BRONX","NY","212-922-9798","SJOHNSON@AMGGT.COM","","P","2","24","1921","0.6147052"
"738","","","","","","","","","","","","","","","","","","","","","","","",""
"739","1264","15457563","COHEN","MANUEL","","","10/20/1967","M","","12015 ALDRICH STREET","15F","10475","","1138376","BRONX","NY","908-370-2584","","","","10","20","1967",""
"740","4235","15530800","COHEN","MANUEL","","","2/25/1992","M","","12015 ALDRICH STREET","15F","10475","","1138416","BRONX","NY","908-370-2584","MCOHEN@AMGGT.COM","","","2","25","1992","0.6146922"
"741","","","","","","","","","","","","","","","","","","","","","","","",""
"742","1883","15629760","DEFILIPPIS","KAI","","","12/17/1969","F","","2047 COLDEN AVE","PH","10462","","4755783","BRONX","NY","201-575-5027","","","","12","17","1969",""
"743","4845","15790733","DEFILIPPIS","KAI","DIANA","","10/22/1951","F","814-83-1114","2047 COLDEN AVE","PH","10462","","4755798","BRONX","NY","201-575-5027","","","D","10","22","1951","0.6145571"
"744","","","","","","","","","","","","","","","","","","","","","","","",""
"745","1753","15810433","LECHOWSKI","PATRICK","ETHAN","","4/1/1945","M","872-54-3357","8750 167TH ST","PH","11432",""," 767224","JAMAICA","NY","267-893-5089","PLECHOWSKI@AMGGT.COM","","E","4","1","1945",""
"746","4721","15945632","LECHOWSKI","PATRICK","ETHAN","","4/1/1985","M","","8750 167TH ST","PH","11432","",NA,"JAMAICA","NY","","","","E","4","1","1985","0.6143023"
"747","","","","","","","","","","","","","","","","","","","","","","","",""
"748","1666","15465359","BURCH","SUSAN","ANTONIA","","5/21/2003","F","","67 MACOMBS PL","1B","10039","","1333491","NEW YORK","NY","848-529-4840","SBURCH@AMGGT.COM","","A","5","21","2003",""
"749","4633","15869950","BURCH","SUSAN","","","10/21/1980","F","","67 MACOMBS PL","1B","10039","","1333370","NEW YORK","NY","848-529-4840","","","","10","21","1980","0.6142128"
"750","","","","","","","","","","","","","","","","","","","","","","","",""
"751","2253","15466509","WILEY","DOROTHY","G","","10/6/1920","F","","725 GARDEN ST","6E","10457","","1130166","BRONX","NY","","","","G","10","6","1920",""
"752","5196","15913897","WILEY","DOROTHY","G","","6/15/1946","F","898-51-1836","725 GARDEN ST","6E","10457","","1130276","BRONX","NY","518-712-7607","DWILEY@AMGGT.COM","","G","6","15","1946","0.6140185"
"753","","","","","","","","","","","","","","","","","","","","","","","",""
"754"," 990","15445662","EDWARDS","BETTY","J","","10/5/1963","F","836-77-9186","815 PELHAM PKWY N","5B","10467","","4759073","BRONX","NY","862-273-5759","","","J","10","5","1963",""
"755","3964","15690824","EDWARDS","BETTY","J","","12/12/1986","F","","1038 ELDER AVE","PVT","10472","","4759079","BRONX","NY","862-273-5759","BEDWARDS@AMGGT.COM","","J","12","12","1986","0.6139244"
"756","","","","","","","","","","","","","","","","","","","","","","","",""
"757","1560","15418345","SUGRIM","LUCIANA","","","12/25/1989","F","","780 CONCOURSE VILLAWEST","11N","10451","","4751329","BRONX","NY","201-997-4408","","","","12","25","1989",""
"758","4528","15646402","SUGRIM","LUCIANA","","","10/4/1960","F","","780 CONCOURSE VILLAGE","11N","10451","","4751322","BRONX","NY","201-997-4408","","","","10","4","1960","0.6138799"
"759","","","","","","","","","","","","","","","","","","","","","","","",""
"760"," 797","15577221","LICERA","CASSANDRA","","","10/9/2008","F","","2190 BOLTON ST","1C","10462","","4750687","BRONX","NY","845-396-1920","","","","10","9","2008",""
"761","3772","15622472","LICERA","CASSANDRA","E","","12/29/2012","F","","2190 BOLTON ST","1C","10462","VOLK","4750680","BRONX","NY","845-396-1920","CLICERA@AMGGT.COM","","E","12","29","2012","0.6137283"
"762","","","","","","","","","","","","","","","","","","","","","","","",""
"763","1830","15539393","BALDWIN","ANNETTE","","","10/12/1959","F","","1852 PELHAM PKWY S","2","10461","","4839631","BRONX","NY","203-184-1767","","","","10","12","1959",""
"764","4795","15789107","BALDWIN","ANNETTE","","","12/3/1987","F","866-97-4121","1852 PELHAM PKWY S","2","10461","","4839640","BRONX","NY","203-184-1767","","","","12","3","1987","0.6137282"
"765","","","","","","","","","","","","","","","","","","","","","","","",""
"766","1024","15764430","VERHEY","KATHLEEN","R","","8/28/1995","F","","951 WOODYCREST AVE","2C","10452","","1310853","BRONX","NY","929-436-1662","KVERHEY@AMGGT.COM","","R","8","28","1995",""
"767","3998","15995573","VERHEY","KATHLEEN","R","","10/10/2015","F","","3138 BAILEY AVE","2 F","10463","","1310920","BRONX","NY","929-436-1662","","","R","10","10","2015","0.6134889"
"768","","","","","","","","","","","","","","","","","","","","","","","",""
"769","1900","15706412","ALDERMAN","ELIZABETH","","","10/6/1970","F","","3439 KNOX PL","6G","10467","","1297468","BRONX","NY","973-326-3946","","","","10","6","1970",""
"770","4862","15906318","ALDERMAN","ELIZABETH","","","12/9/1998","F","","3439 KNOX PL","6G","10467","","1297669","BRONX","NY","973-326-3946","EALDERMAN@AMGGT.COM","","","12","9","1998","0.6132418"
"771","","","","","","","","","","","","","","","","","","","","","","","",""
"772"," 679","15401962","WHEELER","WILLIAM","CONY","","12/23/1986","M","","2600 CRESTON AVE","2G","10468","","4791131","BRONX","NY","","","","C","12","23","1986",""
"773","3654","15803291","CORTES","WILLIAM","TONY","","12/23/1976","M","876-15-0356","2600 CRESTON AVE","2G","10468","","4791123","BRONX","NY","934-772-5556","WCORTES@AMGGT.COM","","T","12","23","1976","0.6129689"
"774","","","","","","","","","","","","","","","","","","","","","","","",""
"775"," 325","15415658","KING","PATRICIA","CONSTANCE","","7/23/1960","F","816-87-5645","609 W 151ST ST","47","10031",""," 143191","NEW YORK","NY","347-966-9383","PKING@AMGGT.COM","","C","7","23","1960",""
"776","3299","15735900","KING","NICOLE","","","7/23/1950","F","816-87-5645","600 W 150TH ST","37","10031",""," 143060","NEW YORK","NY","","","","","7","23","1950","0.6127574"
"777","","","","","","","","","","","","","","","","","","","","","","","",""
"778"," 196","15566938","BASKERVILLE","DERAUN","","JR","2/20/1950","M","801-02-4310","851 E 163RD ST","21","10459","","4849729","BRONX","NY","934-438-6761","","","","2","20","1950",""
"779","3170","15574414","DOVER","BRENT","","","2/20/1940","M","801-02-4310","851 E 163RD ST","21","10459","","4849747","BRONX","NY","959-386-7794","","BRENT DOVER","","2","20","1940","0.6127388"
"780","","","","","","","","","","","","","","","","","","","","","","","",""
"781","1447","15832925","DRUSCHEL","THOMAS","","","12/20/1952","M","","1195 SHERMAN AVE","34E","10456","","4834876","BRONX","NY","267-745-3207","","","","12","20","1952",""
"782","4417","15974562","DRUSCHEL","THOMAS","","","12/20/1962","M","","761 E 231ST ST","3FL","10466","","4834896","BRONX","NY","267-745-3207","","","","12","20","1962","0.6127109"
"783","","","","","","","","","","","","","","","","","","","","","","","",""
"784"," 851","15713912","CHAPMAN","PENNY","","","4/26/1945","F","854-64-9520","3467 DEKALB AVE","2A","10467","","4863344","BRONX","NY","845-225-4325","","PENNY CHAPMAN","","4","26","1945",""
"785","3826","15719833","CHAPMAN","PENNY","","","11/25/1972","F","","3467 DEKALB AVE","2A","10467","","4863353","BRONX","NY","845-225-4325","","","","11","25","1972","0.6125436"
"786","","","","","","","","","","","","","","","","","","","","","","","",""
"787","1736","15463096","ROSARIO","ROSA","","","4/16/1945","F","","1471 TAYLOR AVE","22","10460","","4777084","BRONX","NY","845-364-3220","","","","4","16","1945",""
"788","4703","16000350","ROSARIO","ROSA","","","10/15/1920","F","897-10-8568","1471 TAYLOR AVE","22","10460","","4777098","BRONX","NY","845-364-3220","","","","10","15","1920","0.6125436"
"789","","","","","","","","","","","","","","","","","","","","","","","",""
"790","1211","15640166","HUFF","SHELIA","","","10/22/1963","F","862-96-9599","389 E 151ST ST","4B","10455","","4755885","BRONX","NY","973-435-2506","","","","10","22","1963",""
"791","4183","15839558","HUFF","SHELIA","","","12/14/1990","F","","389 E 151ST ST","4B","10455","","4755901","BRONX","NY","973-435-2506","","","","12","14","1990","0.6122775"
"792","","","","","","","","","","","","","","","","","","","","","","","",""
"793","1864","15544986","LIMAGE","LOVELYNE","","","10/25/1920","F","","1910 OSBOURNE PL","1A","10453","","4810063","BRONX","NY","732-398-3419","","","","10","25","1920",""
"794","4827","15853369","LIMAGE","LOVELYNE","","","12/14/1947","F","808-24-4615","1910 OSBOURNE PL","1A","10453","","4810081","BRONX","NY","732-398-3419","LLIMAGE@AMGGT.COM","","","12","14","1947","0.6122775"
"795","","","","","","","","","","","","","","","","","","","","","","","",""
"796","1851","15825021","ALBERT","ASHLEY","ANN","","10/13/1953","F","851-31-1604","305 E 153RD ST","9H","10451","","4760218","BRONX","NY","860-892-1127","","","A","10","13","1953",""
"797","4816","15942002","ALBERT","ASHLEY","","","12/2/1972","F","","305 E 153RD ST","9H","10451","","4760219","BRONX","NY","860-892-1127","","","","12","2","1972","0.6120359"
"798","","","","","","","","","","","","","","","","","","","","","","","",""
"799"," 839","15638114","WHITLOW","REGINA","A","","10/5/1956","F","822-97-5020","90 AVENUE D","2E","10009","","1222865","NEW YORK","NY","347-875-7657","","","A","10","5","1956",""
"800","3814","15982811","WHITLOW","REGINA","","","12/14/1983","F","","90 AVENUE D","2E","10009","","1222880","NEW YORK","NY","347-875-7657","","","","12","14","1983","0.6120357"
"801","","","","","","","","","","","","","","","","","","","","","","","",""
"802"," 969","15384382","SIROTA","ALONNA","","","12/21/1995","F","","1429 CROES AVE","2F","10472","","1211522","BRONX","NY","929-137-5090","ASIROTA@AMGGT.COM","","","12","21","1995",""
"803","3943","15798680","SIROTA","ALONNA","","","10/4/1970","F","811-98-3535","1429 CROES AVE","2F","10472","","1211452","BRONX","NY","929-137-5090","","","","10","4","1970","0.6120349"
"804","","","","","","","","","","","","","","","","","","","","","","","",""
"805","1068","15528331","BURNETT","HENRY","L","","10/16/1968","M","","2523 AQUEDUCT AVE","A2","10468",""," 957833","BRONX","NY","908-437-8267","","","L","10","16","1968",""
"806","4041","16016784","BURNETT","HENRY","","","12/5/1990","M","815-79-5295","2523 AQUEDUCT AVE","A2","10468",""," 957990","BRONX","NY","908-437-8267","","","","12","5","1990","0.6120336"
"807","","","","","","","","","","","","","","","","","","","","","","","",""
"808"," 841","15674615","DELACRUZ","SHARON","","","12/3/1940","F","","1125 FINDLAY AVE","3S","10456","","1296538","BRONX","NY","484-231-9773","SDELACRUZ@AMGGT.COM","","","12","3","1940",""
"809","3816","15960234","DELACRUZ","SHARON","","","10/11/1995","F","894-30-1673","1125 FINDLAY AVE","3S","10456","","1296328","BRONX","NY","484-231-9773","","","","10","11","1995","0.6120329"
"810","","","","","","","","","","","","","","","","","","","","","","","",""
"811"," 183","15654685","VANDENBURG","MADISON","","","10/25/1989","F","","360 WILLIS AVE","14B","10454","","1168644","BRONX","NY","570-981-1348","","","","10","25","1989",""
"812","3157","15659139","VANDENBURG","RHONE","LOIS","","10/25/1979","F","","360 WILLIS AVE","14B","10454","","1168807","BRONX","NY","570-981-1348","RVANDENBURG@AMGGT.COM","","L","10","25","1979","0.6119628"
"813","","","","","","","","","","","","","","","","","","","","","","","",""
"814","2475","15416632","MUNOZ","PAYANA","","","12/5/1987","F","","1818 HAZEN ST","","11370","","4804707","EAST ELMHURST","NY","610-293-5136","","","","12","5","1987",""
"815","5415","15786576","MUNOZ","DAYANA","","","12/5/1977","F","892-50-2241","1818 HAZEN ST","AMKC","11370","","4804717","EAST ELMHURST","NY","610-293-5136","DMUNOZ@AMGGT.COM","","","12","5","1977","0.6115750"
"816","","","","","","","","","","","","","","","","","","","","","","","",""
"817"," 408","15432442","GAGNON","JOE","DAVID","","12/6/1932","M","889-96-3438","443 SAINT ANNS AVE","5H","10455","","4855783","BRONX","NY","860-447-6562","","","D","12","6","1932",""
"818","3382","15631482","GATNON","MISTY","","","10/26/1975","F","889-96-3438","443 SAINT ANNS AVE","5H","10455","","4855789","BRONX","NY","860-447-6562","","MISTY DAVID GATNON","","10","26","1975","0.6115188"
"819","","","","","","","","","","","","","","","","","","","","","","","",""
"820"," 525","15551155","NICOLAYSEN","PEDRO","","","2/13/1973","M","828-79-9222","1335 HERSCHELL ST","","10461",""," 158366","BRONX","NY","551-462-4364","","","","2","13","1973",""
"821","3499","15869084","NICOLAYSEN","DANIEL","RYAN","","2/28/1973","M","828-79-9222","1335 HERSHEL STREET","","10464","SATHUE"," 158324","BRONX","NY","551-462-4364","DNICOLAYSEN@AMGGT.COM","","R","2","28","1973","0.6111798"
"822","","","","","","","","","","","","","","","","","","","","","","","",""
"823","2636","15546736","VELASQUES","RANDY","","","10/25/1980","M","","1542 SAINT LAWRENCE AVE","PH","10460","","4783428","BRONX","NY","917-979-3531","RVELASQUES@AMGGT.COM","","","10","25","1980",""
"824","5573","15633901","VELASQUES","UANDY","","","7/15/1956","M","","1542 SAINT LAWRENCE AVE","PH","10460","","4783423","BRONX","NY","917-979-3531","","","","7","15","1956","0.6111107"
"825","","","","","","","","","","","","","","","","","","","","","","","",""
"826","1227","15590117","LOVELESS","LISA","","","6/10/1920","F","","2009 GLEASON AVE # AVENUE2E","2E","10472","","4780741","BRONX","NY","631-925-7239","","","","6","10","1920",""
"827","4199","15593674","LOVELESS","LISA","","","10/15/1946","F","855-41-2028","2009 GLEASON AVE","2E","10472","","4780758","BRONX","NY","631-925-7239","LLOVELESS@AMGGT.COM","","","10","15","1946","0.6108348"
"828","","","","","","","","","","","","","","","","","","","","","","","",""
"829","1066","15391369","CAMERON","SARAH","","","12/23/1943","F","","991 E 167TH ST","3C","10459","","1177327","BRONX","NY","732-381-8170","","","","12","23","1943",""
"830","4039","15415446","CAMERON","SARAH","TOMOKO","","10/18/1920","F","","991 E 167TH ST","3C","10459","","1177568","BRONX","NY","732-381-8170","","","T","10","18","1920","0.6108235"
"831","","","","","","","","","","","","","","","","","","","","","","","",""
"832","1719","15421248","CUNNINGHAM","LEE","","","2/22/2015","M","","1043 BRYANT AVE","1","10459","","4837764","BRONX","NY","959-438-1935","","","","2","22","2015",""
"833","4686","15447645","CUNNINGHAM","LEE","","","2/12/2015","M","","1043 BRYANT AVE","PH","10459","","4837778","BRONX","NY","959-438-1935","","","","2","12","2015","0.6106277"
"834","","","","","","","","","","","","","","","","","","","","","","","",""
"835"," 284","15434760","BUTTS","OSCAR","","","12/11/1962","M","","2275 BARKER AVE","6E","10467","","4832799","BRONX","NY","848-945-3872","","","","12","11","1962",""
"836","3258","15683350","MALLET","OSCAR","","","12/8/1962","M","860-22-0372","2275 BARKER AVE","6E","10467","","4832800","BRONX","NY","848-945-3872","","","","12","8","1962","0.6104486"
"837","","","","","","","","","","","","","","","","","","","","","","","",""
"838","1155","15544579","BLAKE","RASHAWN","ANTKONY","","11/28/1976","M","","13556 233RD ST","PVT","11422","","4771433","ROSEDALE","NY","732-570-6845","","","A","11","28","1976",""
"839","4127","15946628","BLAKE","RASHAWN","ANTHONY","","11/28/1980","","812-90-9026","13556 233RD ST","","11422","","4771426","ROSEDALE","NY","267-271-8716","RBLAKE@AMGGT.COM","","A","11","28","1980","0.6102050"
"840","","","","","","","","","","","","","","","","","","","","","","","",""
"841","1706","15577325","WALTON","MICHAEL","DAVID","","10/10/1980","M","840-59-2938","1730 HARRISON AVE","5E","10453","","4778434","BRONX","NY","609-448-1941","","","D","10","10","1980",""
"842","4673","15669206","WALTON","MICHAEL","","","6/19/2008","M","","1730 HARRISON AVE","5E","10453","","4778428","BRONX","NY","609-448-1941","","","","6","19","2008","0.6099790"
"843","","","","","","","","","","","","","","","","","","","","","","","",""
"844","1177","15380914","PADILLA","ELIJAH","DANIEL","","12/6/1954","M","852-63-9330","889 HUNTS POINT AVE APT 23","23","10474","","4834924","BRONX","NY","610-893-4292","EPADILLA@AMGGT.COM","","D","12","6","1954",""
"845","4149","15391809","PADILLA","ELIJAH","","","10/12/1970","M","","889 HUNTS POINT AVE","23","10474","","4834912","BRONX","NY","610-893-4292","","","","10","12","1970","0.6099361"
"846","","","","","","","","","","","","","","","","","","","","","","","",""
"847","1289","15411471","HARRIS","RYAN","KEVIN","","6/19/1980","M","","710 MORRIS PARK AVE","5E","10462","","4770690","BRONX","NY","718-568-1599","RHARRIS@AMGGT.COM","","K","6","19","1980",""
"848","4260","15756505","HARRIS","RYAN","","","10/12/1953","M","896-88-5179","710 MORRIS PARK AVE","5E","10462","","4770693","BRONX","NY","718-568-1599","","","","10","12","1953","0.6098574"
"849","","","","","","","","","","","","","","","","","","","","","","","",""
"850","1601","15630453","MARCUS","MAUREEN","","","10/15/1951","F","809-45-2986","2134 VYSE AVE","4B","10460","","4774028","BRONX","NY","929-969-1059","","","","10","15","1951",""
"851","4569","15863108","MARCUS","MAUREEN","","","2/17/1973","F","","2134 VYSE AVE","4B","10460","","4774031","BRONX","NY","929-969-1059","MMARCUS@AMGGT.COM","","","2","17","1973","0.6098574"
"852","","","","","","","","","","","","","","","","","","","","","","","",""
"853","1894","15588242","AUSTINO","SHARMAINE","","","2/16/1947","F","885-50-7924","2051 GRAND CONCOURSE","3F","10453","","1234262","BRONX","NY","518-143-6686","SAUSTINO@AMGGT.COM","","","2","16","1947",""
"854","4856","15892208","AUSTINO","SHARMAINE","","","10/11/1920","F","","2051 GRAND CONCOURSE","3F","10453","","1234172","BRONX","NY","518-143-6686","","","","10","11","1920","0.6098561"
"855","","","","","","","","","","","","","","","","","","","","","","","",""
"856"," 789","15620149","KNIERIEM","MEGHAN","","","10/19/1920","F","","2297 SOUTHERN BLVD","2","10460","","1031258","BRONX","NY","518-513-7617","","","","10","19","1920",""
"857","3764","15692029","KNIERIEM","MEGHAN","","","3/14/1947","F","813-49-8782","2297 SOUTHERN BLVD","2","10460","","1031410","BRONX","NY","518-513-7617","","","","3","14","1947","0.6098552"
"858","","","","","","","","","","","","","","","","","","","","","","","",""
"859","1187","15620169","HALEY","THOMAS","ROBERT","","10/20/2007","M","","1315 AMST AVE","12C","10026","","1146126","","NY","610-665-2888","","","R","10","20","2007",""
"860","4159","15961912","HALEY","THOMAS","ROBERT","","12/16/1984","M","804-89-0098","1315 AMSTERDAM AVE","12C","10027","","1145986","NEW YORK","NY","610-665-2888","","","R","12","16","1984","0.6097061"
"861","","","","","","","","","","","","","","","","","","","","","","","",""
"862"," 372","15630841","WILLIAMS","MARCELLE","","","8/20/1994","F","","412 BRADFORD ST","PH","11207",""," 950046","BROOKLYN","NY","845-476-1669","MWILLIAMS@AMGGT.COM","MARCELLE MARIE WILLIAMS","","8","20","1994",""
"863","3346","15883793","WILLIAMS","KELLEY","MARIE","","8/20/1994","F","886-82-4015","412 BRADFORD ST","1","11207",""," 949877","BROOKLYN","NY","845-476-1669","","","M","8","20","1994","0.6095388"
"864","","","","","","","","","","","","","","","","","","","","","","","",""
"865","1558","15454640","ROSALEZ","TAD","","","10/28/1996","M","845-66-9056","10932 213TH ST","PH","11429","","1329050","QUEENS VLG","NY","484-237-4785","","","","10","28","1996",""
"866","4526","15973328","ROSALEZ","TAD","","","12/25/1944","M","","10936 207TH ST","PVT","11429","","1329103","QUEENS VLG","NY","484-237-4785","TROSALEZ@AMGGT.COM","","","12","25","1944","0.6095344"
"867","","","","","","","","","","","","","","","","","","","","","","","",""
"868","2689","13492893","ANDERSON","CHRISTOPHER","A","","11/22/1947","M","886-97-6369","219 E 121ST ST","PRG","10035","","1793970","NEW YORK","NY","203-612-8020","","","A","11","22","1947",""
"869","5626","14103633","ANDERSON","JASON","A","","11/20/1976","M","830-66-4146","219 E 121ST ST","","10035","","3343835","NEW YORK","NY","917-879-5836","","","A","11","20","1976","0.6094759"
"870","","","","","","","","","","","","","","","","","","","","","","","",""
"871","1860","15448309","FRENCH","YURI","LAURA","","12/13/1953","F","","1418 PROSPECT AVE","3D","10459","","1290809","BRONX","NY","570-170-9727","","","L","12","13","1953",""
"872","4823","15604809","FRENCH","YURI","","","10/1/2001","F","","1418 PROSPECT AVE","3D","10459","","1290702","BRONX","NY","570-170-9727","","","","10","1","2001","0.6094636"
"873","","","","","","","","","","","","","","","","","","","","","","","",""
"874","1787","15668580","LESTER","LISA","","","10/2/1990","F","","2860 BAILEY AVE","3B","10463","","1267371","BRONX","NY","929-548-7709","","","","10","2","1990",""
"875","4753","15757947","LESTER","LISA","DEBRA","","12/27/2014","F","","2860 BAILEY AVE","3B","10463","COLLINS","1267185","BRONX","NY","929-548-7709","LLESTER@AMGGT.COM","","D","12","27","2014","0.6094624"
"876","","","","","","","","","","","","","","","","","","","","","","","",""
"877","1958","15621959","HOFFMAN","MELISSA","S","","8/6/2006","F","","2310 BOUCK AVE","","10469",""," 830595","BRONX","NY","862-270-4142","","","S","8","6","2006",""
"878","4918","15886916","HOFFMAN","NEGESET","S","","8/6/2006","F","898-81-0792","2310 BOUCK AVE","PH","10469",""," 827800","BRONX","NY","","","","S","8","6","2006","0.6094623"
"879","","","","","","","","","","","","","","","","","","","","","","","",""
"880","2234","12287798","DAVIS","MICHAEL","ANDRE","","4/3/1986","M","854-70-6432","8626 131ST ST","PH","11418","","4690096","RICHMOND HILL","NY","917-490-8612","","","A","4","3","1986",""
"881","5176","13867710","DAVIS","JAMES","ANDREW","","4/3/1986","M","863-64-4060","953 ANDERSON AVE","2H","10452","","3818402","BRONX","NY","631-422-7104","","","A","4","3","1986","0.6093499"
"882","","","","","","","","","","","","","","","","","","","","","","","",""
"883","2652","15818307","FRIES","DOUGLAS","","","10/28/1946","M","","1925 MCGRAW AVE","2F","10462","","1331690","BRONX","NY","862-156-3334","","","","10","28","1946",""
"884","5589","15938759","FRIES","DOUG","","","3/29/1970","M","879-52-8875","1925 MCGRAW AVE","2F","10462","","1331651","BRONX","NY","862-156-3334","","","","3","29","1970","0.6092272"
"885","","","","","","","","","","","","","","","","","","","","","","","",""
"886","  37","15752680","PARKS","KASEY","","","8/4/1964","F","","2375 RICHMOND RD","1B","10306","","4833181","STATEN ISLAND","NY","908-721-4088","","","","8","4","1964",""
"887","3011","15880004","LARSON","KASEY","","","4/8/1964","F","","2375 RICHMOND RD","1B","10306","","4833198","STATEN ISLAND","NY","908-721-4088","KLARSON@AMGGT.COM","","","4","8","1964","0.6091912"
"888","","","","","","","","","","","","","","","","","","","","","","","",""
"889"," 579","15536737","TOBAR","OSCAR","","","12/1/1974","M","","730 E 165TH ST","4C","10456","","4750135","BRONX","NY","516-918-9773","","","","12","1","1974",""
"890","3554","15729537","ELKINS","OSCAR","THOMAS","","12/1/1984","M","867-07-0920","730 E 165TH ST","4C","10456","","4750154","BRONX","NY","516-918-9773","","","T","12","1","1984","0.6084708"
"891","","","","","","","","","","","","","","","","","","","","","","","",""
"892"," 414","15908030","DEMING","PAULA","","","6/20/1984","F","816-54-4105","433 LENOX AVE","407","10037","","1365898","NEW YORK","NY","551-470-7598","","","","6","20","1984",""
"893","3388","15940675","DEMING","REBECCA","MAXIE","","6/8/1984","F","816-54-4105","433 LENOX AVE","407","10037","","1366068","NEW YORK","NY","934-390-3918","","","M","6","8","1984","0.6084676"
"894","","","","","","","","","","","","","","","","","","","","","","","",""
"895"," 906","15680011","JANOWICZ","JUSTIN","JOHN","","5/20/1947","M","","2821 BRIGGS AVE","B1","10458","","1066672","BRONX","NY","929-556-5679","","","J","5","20","1947",""
"896","3879","15974178","JANOWICZ","JUSTIN","","","10/20/1920","M","833-72-6188","2821 BRIGGS AVE","BSMT","10458","","1066364","BRONX","NY","929-556-5679","","","","10","20","1920","0.6082374"
"897","","","","","","","","","","","","","","","","","","","","","","","",""
"898","1142","15475225","VANWINKLE","JOSEPH","PEDRO","","6/23/1957","M","","1020 TRINITY AVE","3B","10456",""," 972182","BRONX","NY","631-825-1514","","","P","6","23","1957",""
"899","4114","15893880","VANWINKLE","JOSEPH","P","","10/23/1986","M","842-27-5274","480 E 185TH ST","1","10458",""," 972175","BRONX","NY","631-825-1514","","","P","10","23","1986","0.6082009"
"900","","","","","","","","","","","","","","","","","","","","","","","",""
"901","1406","15469877","WHITE","MARGARET","","","2/17/1993","F","","1361 ROSEDALE AVE","1F","10472","","1258966","BRONX","NY","484-418-1250","MWHITE@AMGGT.COM","","","2","17","1993",""
"902","4376","15536941","WHITE","MARGARET","","","10/19/1967","F","806-54-6858","1361 ROSEDALE AVE","1","10472","","1258852","BRONX","NY","484-418-1250","","","","10","19","1967","0.6080603"
"903","","","","","","","","","","","","","","","","","","","","","","","",""
"904","2298","12952951","MILLER","MARY","KAREN","","7/27/1951","F","870-89-6619","6921 43RD AVE","BSMT","11377","EVANS",NA,"WOODSIDE","NY","631-609-3830","MMILLER@AMGGT.COM","","K","7","27","1951",""
"905","5240","13820897","MILLER","MARY","KAREN","","2/27/1955","F","880-29-2804","9224 54TH AVE","","11373","LEE",NA,"ELMHURST","NY","908-558-1283","MMILLER@AMGGT.COM","","K","2","27","1955","0.6078307"
"906","","","","","","","","","","","","","","","","","","","","","","","",""
"907"," 856","15642116","TRAHAN","CAROLINE","ANGIE","","12/12/1990","F","825-02-4805","365 FORD ST","1DD","10457","",NA,"BRONX","NY","732-825-8751","","","A","12","12","1990",""
"908","1272","15733312","TRAHAN","CAROLINE","ANGIE","","12/12/1909","F","","365 FORD ST","1BD","10457","",NA,"BRONX","NY","","","","A","12","12","1909","0.6078143"
"909","","","","","","","","","","","","","","","","","","","","","","","",""
"910"," 428","15385314","BURNS","WILLIAM","","","3/9/1928","M","846-21-3931","14110 82ND DR","536","11435",""," 144815","JAMAICA","NY","848-568-9944","","","","3","9","1928",""
"911","3402","15545723","BURNS","KEITH","VERNON","","3/8/1928","M","846-21-3931","14110 82ND DR","536","11435",""," 144862","JAMAICA","NY","908-838-6414","","","V","3","8","1928","0.6075868"
"912","","","","","","","","","","","","","","","","","","","","","","","",""
"913","1674","15601375","WALWYN","AVA","","","10/16/1981","F","802-23-7050","2125 SAINT RAYMONDS AVE","3F","10462","","4766450","BRONX","NY","917-980-4138","","","","10","16","1981",""
"914","4641","15859181","WALWYN","AVA","","","12/1/2002","F","","2125 SAINT RAYMONDS AVE","3F","10462","","4766444","BRONX","NY","917-980-4138","AWALWYN@AMGGT.COM","","","12","1","2002","0.6075309"
"915","","","","","","","","","","","","","","","","","","","","","","","",""
"916","1396","15649458","ASKEW","KRISTI","","","10/11/1988","F","858-10-8066","841 TILDEN ST","PH","10467","","1279045","BRONX","NY","516-192-2493","","","","10","11","1988",""
"917","4366","15778607","ASKEW","KRISTI","TONYA","","12/18/2013","F","","841 TILDEN ST","PH","10467","","1279357","BRONX","NY","516-192-2493","","","T","12","18","2013","0.6071778"
"918","","","","","","","","","","","","","","","","","","","","","","","",""
"919"," 180","15767052","TSU","OSCAR","","","3/17/2002","M","893-45-0529","1058 SOUTHERN BLVD","305","10459",""," 845436","BRONX","NY","484-639-6808","","","","3","17","2002",""
"920","3154","15861986","TSU","ELLIS","","","3/17/2002","F","893-45-0529","1058 SOUTHERN BLVD","305","10459",""," 846042","BRONX","NY","845-974-1877","ETSU@AMGGT.COM","","","3","17","2002","0.6069988"
"921","","","","","","","","","","","","","","","","","","","","","","","",""
"922","1426","15838761","ASAYESH","NADER","","","12/6/2003","M","","2300 OLINVILLE AVE","21C","10467","","4750187","BRONX","NY","484-888-8679","NASAYESH@AMGGT.COM","","","12","6","2003",""
"923","4396","15865478","ASAYESH","NADER","","","10/16/1980","M","882-03-9011","2300 OLINVILLE AVE","21C","10467","","4750192","BRONX","NY","484-888-8679","","","","10","16","1980","0.6069921"
"924","","","","","","","","","","","","","","","","","","","","","","","",""
